Uid,r_id
59267,30695
59268,29673
59269,2881
59270,41762
59271,35552
8148,32197
59272,23764
59272,33594
59273,22510
59273,34967
59274,5639
59275,21335
59276,1155
59276,21453
59276,40134
59277,22338
59277,48329
59278,4167
59279,20991
59280,19882
59280,23353
59280,44052
59281,109
59281,18263
59281,34946
59281,47472
59281,49012
10389,21335
10389,22594
10389,26889
10389,26921
10389,44200
59282,20854
59282,33727
5189,30959
5189,34140
5189,48132
10911,34946
10911,47472
59283,32441
59284,14151
59284,35021
59285,152
59285,2999
59285,4923
59285,15470
59285,28928
59285,29906
59285,31397
4896,29426
59286,28928
59287,40644
59287,42129
59288,13398
59288,15990
59288,44477
59289,46622
59290,837
59291,21182
59292,31393
59292,32107
59292,34803
59293,34139
59293,39798
4949,4653
4949,19882
4949,41477
59294,39319
59295,20369
59296,44052
59297,3052
59297,31397
59298,33083
59299,341
59299,7570
59299,51465
59300,36337
584,4906
584,8033
584,20469
584,21171
584,28928
584,34139
584,40580
584,48132
584,49012
1489,20941
1489,50390
59301,51960
59302,37808
4487,22259
4487,29995
4487,30022
4487,32380
59303,240
59304,21182
59305,29441
59305,32441
59306,21481
59307,14333
59308,22667
59308,37679
59308,46753
59309,20996
59309,52087
59310,50007
59311,20854
2761,20996
2761,32635
59312,1317
59313,36879
59314,32218
59315,23048
59315,29673
59316,33311
59316,49012
59317,276
59317,13171
59317,20942
59317,50505
59318,20854
59319,46888
59320,28473
59321,22175
2726,44052
59322,27452
59322,34275
59322,47982
5750,22497
5750,28441
5750,29950
5750,39798
59323,35250
59324,1368
59325,29626
59326,156
59326,40452
59327,50819
59328,15798
59329,813
59329,38291
59329,49012
59329,50002
59330,33328
59331,37952
59331,42129
59331,52289
59332,21182
59332,31347
59332,38113
59333,16925
771,10696
59334,793
59334,20282
6606,3248
59335,35552
59335,46622
59336,37679
59336,37971
3009,834
3009,2902
3009,2981
3009,10696
3009,11563
3009,12820
3009,22125
3009,22259
3009,22658
3009,23425
3009,29995
3009,33838
3009,40064
3009,47982
59337,20996
59337,27452
59337,30606
59337,31393
59337,32381
59338,20282
59338,37583
59339,47472
59340,40611
59341,10696
59342,30823
59343,48132
59344,31393
59345,38274
59346,1368
59346,14286
59346,20991
59346,21335
59347,12809
59347,20862
59347,31469
59347,46622
59347,50002
59348,33594
59349,14736
9777,549
59350,971
59351,33594
59352,33334
59352,35372
59352,48118
59353,42189
59354,7704
59355,3000
59356,456
59357,28473
59358,50001
59359,14964
59360,50001
59361,2953
59361,4950
59361,50776
59362,2970
59363,20282
59363,35552
59363,50612
59364,15798
59364,37951
59364,42137
59365,50001
59366,2884
59367,28473
8179,11168
8179,29906
59368,48132
59368,51874
59369,2773
59369,33311
59370,49012
59371,29461
59372,21106
59372,32120
59372,52431
59373,15908
59373,35372
59374,42707
59374,44061
59374,50927
59375,6241
59375,19636
59375,25425
59376,42189
59377,20369
59377,24833
59377,35320
59377,37970
59377,48782
59378,14333
59378,42169
59379,10696
59380,17005
59381,22259
59382,38087
59382,42217
59383,2797
59384,2981
59384,22338
59384,37536
59385,17662
59385,20369
59386,28462
59386,45763
59387,29133
59387,37583
59387,43751
59388,20689
59388,34946
59389,671
59390,34140
59391,49012
59392,25425
59393,31393
59394,1082
59395,32578
59395,44985
59395,45827
59396,20298
59396,29089
59397,17005
59397,21396
59397,36963
59398,13398
59398,37361
59398,38760
59398,51857
59399,30740
59400,32441
59401,46622
4013,813
4013,34505
4013,37970
59402,20469
59402,48132
59402,48782
59403,619
59403,36433
59403,37556
59404,29625
59405,20416
59405,23092
59406,23473
59407,23764
59407,37720
59408,14964
7481,22833
7481,31393
7481,34140
7481,37583
7481,45004
59409,37962
59410,47903
59411,33334
59412,15247
59412,20469
59412,23092
59413,49012
59414,41935
59415,37962
59416,41826
59416,44783
59417,49626
59418,48132
59419,29673
59420,11563
59420,25425
59421,31393
59422,48044
59422,48851
59423,19259
59423,36879
59424,39986
59425,46622
59426,20276
59427,40130
59428,37955
59429,42189
59430,49746
59431,29906
59431,46622
59432,40130
59433,20282
59434,109
59435,20282
59436,38252
59437,145
59437,22259
59437,27452
59437,28441
59437,40801
59437,48329
59438,36611
59439,37962
59440,2652
59440,23353
59440,23764
59441,38252
59442,29617
10003,39351
59443,543
59443,34552
59443,41067
59443,46735
59444,44883
59445,2981
59445,7236
59445,12820
59445,22607
59445,23368
59445,29662
59445,29995
59445,32107
59445,44481
59446,28473
59446,29617
59446,51756
59447,2881
59447,8943
6621,20469
6621,34505
6621,49247
59448,36308
59448,45633
59449,50066
59449,51960
59450,838
59451,19616
59451,34582
59452,20282
59452,26880
59453,9256
59454,22382
59454,37962
59454,49012
59455,35651
59456,3047
59456,23085
59457,36879
59458,38113
59459,19060
59460,28928
59460,31393
59460,32578
59460,47979
59460,50001
59461,32544
59462,230
59462,29950
59463,50614
59464,20282
59465,8845
59465,37556
59466,676
59466,21480
59466,44376
59466,49746
59467,20369
59468,4974
59468,23425
59468,35488
2710,15955
2710,42164
2710,45763
2710,45996
2710,51857
59469,21481
59469,48132
59470,32839
59470,44052
59471,32441
59471,37720
59471,44052
59471,46298
59472,12820
59473,41818
59474,19882
59474,20996
59475,49074
59476,224
59477,40538
59477,50143
59478,37361
59478,41843
59478,41935
59478,43964
59478,50351
59478,50903
59478,51857
59479,50001
59480,48699
59481,31397
59482,7870
59483,22833
59484,50050
59485,1369
59486,37939
59487,8943
59487,31393
59487,39351
59487,51960
59488,381
59489,9795
6328,29465
59490,22125
59491,671
59491,50819
59492,35488
59493,21481
59493,23092
59493,32218
59493,32326
59493,33594
59493,37962
59493,40611
59493,48644
59493,49957
59494,20101
59494,29950
59494,50414
59495,47985
59496,31050
59497,11596
59497,12820
59497,22667
59497,22745
59497,37583
59498,20737
59498,23764
59499,46748
59500,45004
59500,50006
59501,34582
59502,788
59503,405
59503,22259
59503,22542
59504,36879
59504,45309
59505,11563
59506,28473
59506,29617
59507,51857
7194,21106
7194,23764
7194,35669
7194,49012
59508,2883
59508,2958
59509,221
59510,45004
59511,47472
59512,20015
59512,33334
59512,33594
59513,12805
59514,16769
59515,2736
59515,47472
9954,12820
9954,22743
9954,22992
9954,47613
59516,20725
59516,45227
59517,258
59518,34140
59518,48132
59519,36563
59519,48782
3491,341
3491,49074
59520,11563
59520,29499
59521,30606
59522,40288
59523,37957
59524,33252
59524,35552
59524,45004
59525,21088
59525,45004
59526,16912
59527,15124
59527,49957
59528,32159
59528,33299
59529,19259
59530,31469
59531,7570
59532,20298
59533,32326
59533,33594
9998,40611
9998,46622
9998,49181
59534,46293
59535,549
59535,1348
59536,51857
59537,23092
59537,34946
59537,37962
59537,43312
59538,39351
59539,32413
59539,44364
59539,46073
59539,47892
59539,51419
59540,22286
59540,25364
59541,35680
59542,20991
59542,33594
59543,22182
59543,35680
59543,37498
59543,37536
59543,37583
59543,37679
59543,46293
59543,50776
59544,48569
59545,38207
59546,1369
59546,4653
59546,4752
59546,12275
59546,23764
59546,26880
59546,33311
59546,37720
59546,46622
59546,49746
59546,50614
59547,3094
59548,37583
59549,2906
59549,45827
59550,2981
59551,38760
59552,20941
59553,9774
59554,31050
59554,37720
11039,37953
1305,21912
59555,9774
59556,20282
59557,36236
59557,37720
59558,19982
59559,28928
59560,9795
59560,42189
59560,48609
6893,991
59561,7704
59561,19982
59561,28441
59561,31050
59561,34334
59562,1495
59563,18024
59564,37951
59565,21335
10444,22125
10444,27452
10444,30529
59566,45004
59567,33252
59568,1495
59568,51857
59569,20384
59569,21481
59569,32218
59569,37720
59569,37951
59569,47472
59569,52495
59570,49012
59571,11563
59571,31393
59571,47903
59572,109
59572,35669
59572,41477
59572,48030
59573,50776
59574,48870
59575,29465
59576,23764
59577,33358
59577,35552
59577,35669
59578,19771
59578,52428
59579,20996
59580,24769
59580,29617
59581,38786
9205,24746
9205,37583
9205,40798
9205,49845
59582,32704
59583,1057
59583,22667
59583,26921
59583,30022
59583,32159
59583,41932
59584,38760
59585,44885
59586,28928
59586,35552
59586,48609
59587,2762
59587,4879
59587,12613
59588,50001
59589,37962
59590,19975
59590,20298
59590,27452
59590,29673
59591,23473
59592,221
59592,2884
59592,45527
59593,50001
59594,48132
59595,793
59595,12709
59595,20397
59595,32381
59595,40611
59596,47168
59597,2958
59597,9255
10821,240
10821,1317
10821,14199
10821,20189
10821,21131
10821,40134
10821,46858
11123,31393
59598,36879
59599,37583
59600,245
59600,7582
59600,22607
59600,40611
59600,51756
6513,1369
59601,6254
59601,16246
59602,22607
59602,26966
59603,30606
59604,38011
59605,22219
59605,37962
59605,49012
59606,41935
8190,30959
8190,32578
59607,9774
59607,31393
59607,35651
59607,36563
59607,51960
59608,29997
59609,490
6992,37952
6992,41762
59610,238
59610,923
59610,19748
59610,30022
59610,40644
59610,47982
59611,4762
59611,5442
59611,36879
59612,12602
59612,30695
59613,40176
8936,12805
8936,29426
8936,48644
59614,12602
59614,19975
59614,20298
59614,30606
59614,37726
59614,50066
59614,50943
59615,22175
59616,40611
59617,1369
59618,21488
59618,32380
59618,34767
59618,49746
59619,43312
59619,50614
59620,21480
59621,1324
59622,49746
59623,341
59623,1420
59623,16354
59624,49012
59625,45004
59625,45633
59625,49437
59626,8845
59626,34582
59627,420
59627,20854
59628,9774
59628,37952
59629,36879
5548,21753
5548,35552
59630,19982
59630,48569
59631,12820
59631,34582
59632,48261
5841,22382
59633,29950
59634,29995
59635,1368
59635,1369
59635,38291
59636,31393
59637,20282
59637,29426
4099,21453
4099,24769
4099,51857
59638,33418
59638,48132
59639,19636
59640,837
59641,10696
4093,21406
4093,34505
59642,3020
59642,4776
59642,28928
59642,44971
59642,50309
59643,3052
59644,37583
59645,37583
59646,20469
59646,32635
59646,34140
59646,48132
59647,37966
59648,354
59648,34334
59649,19748
59649,37583
59650,2965
59650,19259
59650,29662
59650,41837
59651,17005
59651,42189
59652,763
59653,21182
59653,24769
59653,26971
59653,28473
59654,16365
59654,30606
59654,37583
59655,48534
10678,34582
59656,21182
59657,9654
59658,22175
59659,29633
59659,51960
59660,1017
59660,11263
59661,34582
59662,22357
59662,23092
59662,47359
59663,21969
59664,22607
59664,30100
59664,31923
59664,35651
59664,44376
59665,13370
59666,44052
59667,36433
59668,34767
59669,31393
59670,42189
59671,20416
59671,48851
59672,7584
59672,11563
59672,12820
59672,32380
59672,47903
59673,20689
59674,41932
59674,47903
59675,19982
59675,21912
59675,45827
59675,50481
59676,52431
59677,21171
59677,22338
59677,22607
59678,22175
59678,32635
59678,33195
59678,36308
59678,42189
59678,45004
59678,48118
59679,38016
59680,20028
59680,38434
9745,248
9745,7864
9745,9875
59681,49415
59682,20942
59683,31393
59684,20941
59685,28462
59686,21481
59687,42189
59688,12820
59689,2773
59689,18229
59689,21396
59690,248
59690,7864
59690,35083
59690,45309
59691,221
59691,40130
59691,40176
59692,19982
59692,45527
59692,48569
59693,50001
59694,32441
59695,21249
59696,49957
59697,49012
59698,15643
59698,16769
59698,42189
59699,32798
59700,838
59701,21481
59701,29133
59702,321
59702,49012
59703,321
59704,7570
59704,38434
59704,47878
59704,47985
59704,48233
59705,9795
59705,50002
59705,50143
59706,8835
59706,36433
59707,47982
59708,29995
59709,21182
59709,24769
59709,29133
59709,31347
59709,32326
59710,14446
59711,632
59712,630
59713,2736
59713,50002
59714,1420
59715,37556
59716,49012
2960,3000
2960,14424
2960,34822
2960,41843
2960,41932
2960,45102
2960,46887
2960,46888
2960,50351
2960,50903
2960,51714
59717,2953
59717,33240
59717,40792
59717,45004
59717,45233
59717,47892
59717,48118
59718,21335
10625,12275
10625,29617
59719,20094
59720,49012
59721,48132
11478,5639
11478,10696
11478,44883
59722,50002
59723,2981
8125,7582
8125,7872
8125,29997
8125,35325
8125,49626
8125,50414
59724,19259
59725,2773
59725,28928
59726,45139
59727,12809
59728,45431
59729,230
59730,14446
59731,19259
59732,143
59732,32441
59732,50001
59733,245
59733,20282
59733,34390
59733,37808
59734,833
59734,13911
59735,32159
59736,22175
59737,34989
59738,47903
59739,1420
59739,7570
59739,21453
59739,29888
59739,37273
59740,31393
59741,44783
59741,47614
59742,45004
59743,37720
59743,49524
59744,35651
8825,49144
59745,26889
59745,35287
59745,49425
59746,78
59747,1106
59748,33334
59749,29950
59749,35021
59750,32380
59751,15955
59751,37361
59752,49012
59753,43637
59754,46622
59755,21105
59755,23029
59755,25634
59756,22658
59757,37361
59758,11596
59759,45004
59759,47962
59760,22833
59761,971
5150,666
5150,48609
5150,50066
59762,51857
59763,221
59763,20282
59763,24833
59763,45527
59764,34140
59764,34505
59764,41239
59764,47391
59764,48132
59765,28462
59765,35651
59766,9774
59767,29673
59767,36211
59767,37951
59767,46735
59767,51857
59768,31397
59768,37951
59768,50414
59769,32257
59770,21335
59771,51960
59772,221
59772,647
59772,26889
59772,28475
59772,34334
59772,37556
59772,37950
59772,39319
59772,50271
59773,31393
59774,22175
59775,14083
59776,37583
59777,31393
59778,17005
59778,36963
59779,48609
59780,38252
59780,41378
59780,44629
59780,45004
59780,52877
59781,44599
59782,48644
59783,22833
59784,52495
59785,21453
59786,19259
59786,19882
59786,39351
59787,666
59787,28580
59787,30823
59787,37726
59788,15798
59788,20282
59789,35928
59790,11563
59790,47982
59791,37583
59792,631
59792,14199
59793,5639
59794,38252
4282,25364
59795,671
59796,51960
59797,32380
59798,22259
59799,19882
59800,49059
59801,30740
2053,33838
59802,22658
59803,4923
59804,41477
59805,13911
59806,656
59806,2999
59806,34086
59807,32441
59808,30606
59809,29673
5627,2981
59810,52428
59811,42129
59812,38113
59813,20094
59813,20397
59813,21336
59813,37808
59814,2736
59814,21753
59814,23764
59814,29133
2631,22175
2631,35552
59815,42569
59816,20941
59817,24769
59817,32218
59817,40178
59817,45527
59818,43312
59819,36879
59819,38207
1267,19116
1267,23048
59820,49012
59821,20991
59822,20469
59823,1324
59823,20189
59823,34334
59824,971
59824,21912
59825,221
59825,50143
59826,1495
59827,2773
59828,22607
8394,666
8394,20298
8394,20854
8394,23353
8394,31469
8394,33311
8394,36767
8394,37962
8394,40121
8394,49012
8394,49074
59829,31397
59830,48569
7311,666
7311,33195
7311,49012
7311,49957
59831,666
59832,2959
59832,50001
6177,299
6177,23092
6177,37950
6177,45004
59833,26913
59833,31397
59833,37952
59834,42189
59835,49524
59836,45700
59837,420
59837,21480
59838,32381
59839,22799
59840,21912
59841,45004
59842,44364
59843,49012
59844,12820
59845,37952
59846,12805
59846,35651
59847,36055
59848,143
59849,51099
59850,49957
59851,22175
59851,33328
59852,22833
59853,7570
59853,35928
59854,42151
59855,50001
59856,14736
59856,15798
59856,20282
59856,37556
59857,2958
59858,34582
59858,46735
59858,50143
59859,15798
59859,23353
59859,31397
59860,48118
59861,37720
59862,20015
59862,33334
59863,16246
59863,20996
59863,27452
59864,655
59865,238
59865,11168
59865,42838
59866,21975
59866,33195
59866,33311
59866,36767
59866,41067
59866,46298
59867,28580
59868,21182
59869,19748
59870,31554
59870,35552
59871,19975
59872,41935
59873,37971
59874,20330
59874,37583
59875,813
59875,50903
59876,555
59876,29133
59877,39344
59878,23048
59878,32792
59879,22833
59880,22338
59881,29617
59882,32441
59882,35928
59883,490
59883,30959
59883,41932
59883,52495
59884,8943
59884,25364
59884,37473
59884,37939
59884,41646
59885,43801
59886,4964
59886,47472
59887,2773
59888,37951
59889,1369
59890,28614
59890,30673
59890,38822
59890,52209
59891,4923
59892,1078
59892,15955
59892,29924
59892,32704
59892,35651
59893,20298
59894,33594
59895,20282
59896,22745
59896,26966
59896,35680
59896,37971
59896,41762
59897,22259
59898,15990
59899,21330
59900,22259
59900,51099
59901,23764
59902,21335
59903,20200
59904,20524
59905,3024
59905,22175
59905,23092
59905,44639
59905,45004
59905,45019
59905,48118
59905,50002
59905,50288
59906,34505
59907,22259
59907,34986
59907,37583
59908,45004
59909,28580
59910,15798
7446,40611
59911,143
59912,36803
59913,38113
59914,45004
59915,36879
59916,29617
59917,40644
59918,50351
59919,33334
59920,39694
59921,20469
59922,31347
59922,43994
59923,27138
59923,37583
59924,19636
59925,36879
59926,11166
59926,11168
59927,47903
59928,354
59928,11168
59928,15798
59928,19882
59928,27452
59928,46858
59928,47472
59929,37962
59930,34822
59931,543
59931,22382
59932,34273
59933,23201
59934,971
59934,1016
59934,42484
59935,13985
59935,24743
59935,39987
59936,34964
59937,19982
59938,50414
59939,33418
59940,23353
59941,42189
59942,22338
59942,22706
59942,45996
59942,49172
59942,51857
59943,25425
59943,41843
59944,834
59945,2879
59946,37583
59946,41830
59946,41935
59946,43964
59946,50903
59947,45004
59948,29924
11477,39037
11477,44599
11477,45004
11477,46571
11477,48118
11477,49520
59949,33838
59950,37583
59951,34041
59952,36308
59952,45004
59953,33296
59953,45004
59954,35444
59954,47533
59955,31393
59956,51857
59957,2898
59957,47892
59958,38762
10814,29673
10814,37583
59959,12805
59960,555
59960,43312
59960,49178
59961,25364
59962,48569
59963,37361
59963,49957
59964,33594
59965,12805
872,2767
872,33296
872,48261
872,50481
872,50776
59966,19092
59967,655
59968,48782
59969,23048
59969,30959
59969,42838
59970,12602
59971,29666
59972,143
59973,33793
59974,36879
59975,490
59975,46094
59975,47878
59976,22175
59976,36308
59977,8094
59978,11596
59979,48132
59980,43903
59980,48569
59980,50143
59981,47168
59982,32107
59982,40960
59983,30335
59983,37971
59983,49746
59984,420
59984,971
59984,27452
59985,32961
59986,32257
59987,20275
59988,32380
59989,28928
5219,37726
5219,49957
59990,37939
59990,49012
59991,37951
59992,33334
59993,50414
59994,30823
59995,837
59996,238
59996,825
59996,52431
59997,7570
59998,23029
59999,48132
60000,15960
60000,32107
60000,35669
60000,37720
60000,38252
60000,44599
60000,49181
60000,49746
60000,50050
60000,51255
60001,965
60002,656
60002,30447
60002,49012
60003,50414
60004,258
60005,22338
2451,954
2451,12275
2451,29617
2451,32326
2451,33100
2451,50612
2451,50614
60006,29673
60007,9795
60007,9885
60008,675
60008,21182
60008,32326
60008,38113
60009,47472
60010,33299
60011,2884
60011,19982
60011,50001
60012,836
60013,52428
60014,47985
60015,22338
60016,34989
60017,35552
60018,22175
60018,35003
60018,38252
60018,45004
60018,48870
5843,19231
5843,37974
60019,22259
60019,37720
60019,49012
60020,19695
60021,32159
60022,7547
60022,28473
60023,49012
60024,37962
60024,45527
60025,29620
60026,39986
60027,15990
60028,221
60029,32107
60030,22314
60031,38434
60032,35552
60033,37583
60033,45004
60034,2652
60035,3094
60036,21105
60036,23029
60037,37583
60037,43312
60038,341
60038,1324
60039,631
60040,20991
60041,20282
60042,12613
60042,32257
60043,14286
60043,21335
60043,49012
60044,2898
60044,42189
60045,143
60045,21171
60046,21335
60047,666
60047,32441
60047,37950
60048,23764
60048,24833
60048,31397
60048,37951
60048,40457
60048,40792
60049,25736
60049,32326
60049,34273
60049,46622
60050,20524
60051,22259
60051,33795
60052,299
60052,27452
60052,32441
60052,49012
60053,44729
60054,33594
60055,50001
60056,22175
60057,38113
60058,22833
60059,5331
60059,22658
60060,32441
60061,22125
60061,22593
60061,44376
60061,52431
60062,21481
60063,23473
60064,34334
60065,33838
60066,29617
60067,29924
60068,29888
5442,38434
5442,44200
60069,40130
60070,19771
60070,37583
60071,33240
60071,50819
60072,20991
60073,32159
60074,23764
60074,29673
60074,31469
60074,46622
60074,48118
60075,22833
60076,50066
60077,37952
60078,35669
60078,50006
60079,22050
60080,36879
60080,51960
60081,22338
60081,34273
60081,37720
60082,14333
60082,20189
60082,49717
10040,4455
10040,25320
10040,26889
10040,29950
10040,35021
10040,37273
60083,29950
60084,18198
60084,29617
60085,20469
60086,49012
60087,36879
60088,31397
60088,37952
60089,47168
60090,143
3769,543
3769,21590
3769,23764
3769,25425
3769,29673
3769,32578
3769,34098
3769,37583
3769,41477
60091,22182
60092,21335
60093,44466
2296,20094
2296,21639
60094,1057
60094,32197
60095,20996
60095,21335
60095,34273
60095,50240
60096,23092
60096,33334
60097,29924
60098,22125
60099,10696
60099,11596
60100,1112
60100,50819
60101,48118
60101,48215
60101,49012
60102,49012
60103,7842
60104,36308
60105,45004
60106,15247
60106,30695
60107,12275
60107,37720
60107,37962
60107,40134
60107,48132
60108,33328
60108,52749
60109,666
60109,49626
60110,9885
60111,39351
60112,109
60112,666
60112,7570
60112,14286
60112,27113
60112,27138
60112,31397
60112,32441
60112,33594
60112,35928
60112,37720
60112,45139
60112,50414
60113,32961
60114,9255
60114,14083
60115,44481
7901,2762
7901,2797
7901,21182
7901,24769
7901,26195
7901,37955
7901,38113
7901,43312
7901,50612
7901,51960
60116,20189
5370,21243
5370,22259
60117,3020
60118,32441
60119,12602
60120,29617
60120,52087
60121,645
60121,28580
60121,32381
60121,48782
60121,50001
60122,37962
60123,46622
60124,19616
60124,40134
60125,21481
60126,36418
60127,7570
60127,19060
60127,51465
60128,14249
60128,50066
60129,2898
1219,21335
1219,38252
1219,42569
60130,14424
60130,51714
60131,4776
60132,29133
60132,42189
60132,49012
60133,37720
60134,29950
6973,22259
60135,21335
60135,22175
60135,22833
60135,32441
60135,33334
60135,37950
60135,48118
60136,16769
60137,109
60137,15247
60137,23356
60137,28465
60137,50414
60138,20941
60138,35926
60139,39344
60140,31393
60141,9774
60141,50001
60142,26880
60143,21182
60144,20469
60144,20737
60144,30008
60144,32159
60144,48782
1731,1036
1731,27113
60145,38760
60146,9857
60147,27452
60147,29665
60148,15247
60148,27113
60148,30695
60148,49717
60148,50414
60149,49012
60150,50903
60150,52935
60151,20298
60151,50505
60152,28580
60153,33605
60153,40288
60154,6241
60155,21753
60155,32209
60155,37583
60156,1369
60156,29133
60156,35552
60156,49012
60157,52209
60158,19771
60159,29617
60159,31393
60159,31397
60159,37952
60159,51851
60160,12805
60161,34086
2650,20737
2650,29206
2650,32326
2650,34273
2650,34964
2650,41762
60162,35325
60162,44166
60163,49012
60164,2881
60164,21336
60164,34140
60164,38760
60165,29617
60166,666
60166,1317
60166,11168
60166,37273
60166,37583
60167,19975
60168,11174
60168,41477
60169,555
60169,24037
60169,33331
60169,37583
60169,40801
60169,45004
60169,45327
1486,153
1486,631
1486,645
1486,666
1486,1452
1486,19060
1486,20189
1486,20416
1486,23092
1486,28928
1486,31469
1486,37952
1486,41818
1486,49425
1486,50414
60170,30364
60171,46753
60172,20737
60173,49012
60174,48782
60174,49957
60175,22259
60175,32441
60176,23092
60176,32441
60177,44466
60178,837
60179,555
60179,1369
60179,20862
60179,21453
60179,21481
60179,26971
60179,31050
60179,33594
60179,34140
60179,34946
60179,37720
60179,37962
60179,40134
60179,41654
60179,44639
60179,46622
60179,46735
60179,48132
60179,48215
60179,48782
60179,50066
60179,51857
60180,1348
60180,2652
60180,20854
60180,21330
60180,37583
60180,39351
60180,48132
60180,49845
60180,51960
60181,9087
60181,50066
60182,6465
60182,6467
60183,46735
60184,20996
60184,25364
60185,299
60186,20189
60186,20991
60187,49957
60188,12820
60189,28580
60189,38434
60190,37583
60191,23092
60192,40134
60193,1016
60193,40121
60194,33594
60195,7579
60196,216
60196,33605
60197,33498
60198,33594
60198,47472
60198,48215
60198,49012
60199,780
60199,20282
60199,20991
60199,22219
60199,25736
60199,32326
60199,42217
60199,43312
60199,46622
60200,2970
60200,9774
60201,109
60201,666
60201,30695
60202,50001
60203,36879
60204,22338
60204,34273
60205,199
60205,37952
60206,420
60206,21088
60206,22175
60206,36308
60206,45004
60206,48118
60207,666
60207,21335
60207,22259
60207,22338
60208,20298
60208,38252
60209,29133
60210,21335
60211,37962
60212,21330
60212,28462
60212,34140
60212,37361
60213,22175
60213,48118
60214,22259
60215,341
60215,34140
60216,212
60217,4384
60218,4906
60219,29668
60220,420
60220,20996
60220,34989
60221,20298
60222,21481
60223,29950
60224,33311
60224,33594
3528,40801
3528,41477
60225,49012
157,50001
60226,40288
60227,2736
60228,24490
60228,42129
60229,22259
60230,48132
60231,34582
60232,32107
60233,7842
60234,37473
60235,36767
60236,49957
60237,32441
60237,37950
60238,31393
60239,34273
60239,50143
60240,299
60241,22259
60241,48184
60242,29673
60243,21182
60243,38113
60244,15955
60244,28462
60245,32078
60246,19882
60247,1495
60248,633
60248,11174
60248,14199
60248,18806
60248,23092
60249,143
60250,1015
60250,32441
60250,52495
60251,25364
60252,49318
60253,49012
60254,19060
60255,50143
60256,30022
60256,31393
60257,39172
60257,40644
60257,50351
60258,32218
60259,7704
60260,40792
60261,1369
60262,248
60262,4879
60262,9774
60262,15247
60263,788
60263,26921
60263,36308
60263,40960
60264,31393
60265,29888
60266,21922
60267,48566
60268,12805
60269,36879
60270,35680
60271,47982
60272,34505
60272,48782
60273,49746
60274,645
60274,1368
60274,14286
60274,37952
60275,33594
60275,40792
60276,38252
60277,2652
60277,35651
60278,9885
60279,671
60279,8033
60279,34582
60279,38274
60280,15292
60280,29888
60281,21182
60282,47903
60283,4923
60284,32380
60285,49415
60286,30606
60287,22175
60288,49012
60289,29673
60290,31397
60291,248
60291,7570
60292,50001
60293,20282
60293,27452
60293,50001
60294,35928
60294,41762
60295,37726
60296,21921
60296,28928
60296,40121
60297,29426
60297,34334
10464,38252
10464,45004
10464,50050
60298,21330
60299,33311
9235,23353
9235,32326
60300,50614
60300,52969
6781,299
6781,676
6781,33311
6781,33386
6781,37720
6781,38113
6781,48118
6781,50002
60301,20854
60301,35552
60301,37962
60302,38252
7615,37361
60303,21753
60303,23048
60303,23764
60303,34505
60303,50066
60304,20996
60305,29950
60305,44166
60306,23028
11304,45004
11304,45019
60307,41477
60307,49437
60308,37951
60309,645
60309,11174
60310,275
60311,23764
60311,29617
60311,37720
60312,41477
60313,341
60313,46986
60313,50414
60314,21335
60314,49012
2940,28928
60315,12602
60316,20282
60316,44465
60317,23764
60318,21335
60318,22259
60318,31397
60318,49012
60318,50776
60319,23092
60320,19616
60321,16769
60321,22125
60322,50621
60323,40644
60324,39344
60325,15960
60325,20282
60326,27452
60327,22658
60328,22338
60328,40644
60329,34139
60330,9256
60331,2949
60331,27113
60331,32441
60331,35928
60331,49012
60332,30364
60332,37962
60333,21330
60333,21480
60334,2970
60334,36162
60334,45763
60334,45996
60335,35444
60336,37361
60337,241
60338,29617
60338,35552
60338,36803
60338,38113
60338,48118
60339,29673
60340,258
60340,21335
60341,543
60341,49247
60341,50271
60342,2773
60343,22259
60344,4950
60344,37361
60345,420
60346,42353
60347,32441
4789,45004
60348,21396
60348,32381
60349,26880
60350,43312
60351,23425
60352,20942
60353,48609
60354,45004
60355,38685
60356,43637
60357,12820
60358,12820
60359,35928
60359,50819
60360,50414
5576,1110
5576,1417
5576,22658
5576,32107
5576,46094
60361,29617
60362,31393
60363,50066
60364,19636
60364,37583
60365,50001
60366,22658
60367,28473
60367,49012
60368,33328
60368,45004
60368,50996
60369,29906
60370,1348
60370,7570
60371,12820
60372,49074
60373,4455
60373,22541
60373,30007
60374,22745
60374,24743
60374,38760
60375,37361
60376,49012
11504,20282
11504,20991
11504,25278
11504,37720
11504,42220
11504,47472
11504,49012
60377,20942
60378,19271
60378,35939
60379,29924
60379,29950
60380,11263
60381,2687
60382,321
60382,1016
60382,21335
60382,23665
60382,37583
60382,41477
60382,49746
60382,50505
60383,42189
60384,19982
60384,32441
60384,43312
60384,52087
2835,16769
2835,32635
2835,33594
2835,42189
60385,34140
60386,9256
60386,37498
60387,37720
60387,46986
60388,34822
60389,40176
60390,36337
60390,45004
60391,36963
60392,38252
60393,22799
60394,2980
60395,27452
4935,51099
60396,21453
60397,50351
60398,32381
60399,15035
60399,21171
60400,450
60400,49074
60401,9774
60402,37952
60403,48118
60404,40644
60405,888
60406,30364
60407,9256
60407,11596
60407,20298
60408,15612
60408,23028
60408,32441
60409,9795
60409,18182
60409,29426
60409,29617
60410,33594
60410,37305
60411,20854
60411,21481
60411,21753
60411,32120
60412,9255
60413,11563
60413,22125
60414,35579
60415,2981
